상호명|시도명|시군구명|경도|위도
스타벅스|서울특별시|서초구|127.012347140463|37.4806673259512
스타벅스|서울특별시|서초구|127.023626959081|37.5053148456229
스타벅스중계역점|서울특별시|노원구|127.06215871021|37.6481544698442
스타벅스|서울특별시|서초구|126.998542320991|37.4992570081851
스타벅스|서울특별시|동대문구|127.065476564871|37.562347565346
스타벅스|서울특별시|서대문구|126.94031422834|37.5565510166296
스타벅스|서울특별시|종로구|127.00388696535|37.5829644184897
스타벅스|서울특별시|종로구|127.001139623548|37.5835178679667
스타벅스남부터미널2점|서울특별시|서초구|127.014197798445|37.4843861241449
스타벅스|서울특별시|영등포구|126.899952047656|37.5351335863576
스타벅스|서울특별시|강남구|127.021629292234|37.5231842055575
스타벅스중랑구청점|서울특별시|중랑구|127.095653136278|37.605400319519
스타벅스|서울특별시|서초구|127.006957982903|37.5102488124166
스타벅스|서울특별시|강남구|127.051571721037|37.5243385164378
스타벅스|서울특별시|강남구|127.045116281379|37.4778100339866
스타벅스구로디지털로점|서울특별시|구로구|126.895498623424|37.4856968115932
스타벅스논현힐탑|서울특별시|강남구|127.032255003449|37.5115850987019
스타벅스|서울특별시|강서구|126.839290175551|37.5601782971845
스타벅스종로관수점|서울특별시|종로구|126.98865644043|37.569742784871
스타벅스|서울특별시|서초구|127.007826111215|37.5044803619627
스타벅스삼성도심공항점|서울특별시|강남구|127.057908690998|37.5098191857712
스타벅스|서울특별시|광진구|127.079012895356|37.5569305034381
스타벅스|서울특별시|용산구|126.989241226542|37.5339943503067
스타벅스종로2가점|서울특별시|종로구|126.987331021258|37.5706504850648
스타벅스선정릉역점|서울특별시|강남구|127.044549435311|37.5107751239617
스타벅스|서울특별시|강남구|127.030745538681|37.5146002603752
스타벅스|서울특별시|영등포구|126.921047769836|37.5300751437533
스타벅스미아역점|서울특별시|강북구|127.026557543462|37.626133124926
스타벅스명동역|서울특별시|중구|126.983083260827|37.5608556864363
스타벅스|서울특별시|동작구|126.981351491879|37.4784758997485
스타벅스|서울특별시|강남구|127.057925714358|37.5057645704233
스타벅스선릉로점|서울특별시|강남구|127.046716041969|37.5049537931293
스타벅스|서울특별시|중구|126.979941681875|37.5662979098695
스타벅스|서울특별시|노원구|127.075977431142|37.6504980859283
스타벅스역삼럭키|서울특별시|강남구|127.039391664754|37.4922256105997
스타벅스|서울특별시|성북구|127.029688991151|37.58391819363
스타벅스|서울특별시|노원구|127.060001689909|37.6547599052796
스타벅스|서울특별시|금천구|126.885068137309|37.47843551394
스타벅스|서울특별시|종로구|127.002715512416|37.5833599952328
스타벅스|서울특별시|강남구|127.037277378321|37.5018857412981
스타벅스이태원거리점|서울특별시|용산구|126.99757784334|37.5350115103926
스타벅스커피신도림디큐브시티B2|서울특별시|구로구|126.888484621418|37.5080580382841
스타벅스구로에이스트윈타워1점|서울특별시|구로구|126.894487591345|37.4844799519315
스타벅스을지로입구|서울특별시|중구|126.983212088099|37.567200132973
스타벅스교대역점|서울특별시|서초구|127.01395530164|37.4942326373696
스타벅스서울중앙우체국점|서울특별시|중구|126.982156500678|37.561586555079
스타벅스|서울특별시|동대문구|127.056016389771|37.590844453232
스타벅스|서울특별시|서초구|127.020627628152|37.5115343141544
스타벅스남산스테이트|서울특별시|중구|126.982911122996|37.5601964424547
스타벅스구로하이엔드점|서울특별시|구로구|126.89346712375|37.4816050678561
스타벅스|서울특별시|성동구|127.033880102501|37.5627419871963
스타벅스|서울특별시|중구|126.975510103913|37.5634032341473
스타벅스명일이마트점|서울특별시|강동구|127.155987402893|37.5540007430118
스타벅스조선호텔후문|서울특별시|중구|126.980757256014|37.5637640159767
스타벅스목동점|서울특별시|양천구|126.878537146195|37.5363828248169
스타벅스|서울특별시|용산구|126.969052722363|37.5210700185566
스타벅스서울교대점|서울특별시|서초구|127.015152866623|37.4874306484335
스타벅스삼성교점|서울특별시|강남구|127.065172799171|37.5078134808243
스타벅스|서울특별시|영등포구|126.929088635937|37.5223993583573
스타벅스커리학동사거리점|서울특별시|강남구|127.037952943537|37.5223902189029
스타벅스|서울특별시|강남구|127.048515927976|37.5039411013992
스타벅스|서울특별시|서초구|127.011539185408|37.5016551524635
스타벅스|서울특별시|서초구|127.014217033954|37.4923876590647
스타벅스|서울특별시|영등포구|126.903914224263|37.5172126661057
스타벅스|서울특별시|종로구|126.991645690511|37.5696872619054
스타벅스강북구청사거리점|서울특별시|강북구|127.02732798436|37.6400334380793
스타벅스|서울특별시|종로구|126.985982688043|37.5690710988316
스타벅스청담사거리점|서울특별시|강남구|127.046850137088|37.5237598736832
스타벅스방이역점|서울특별시|송파구|127.126638532343|37.5085452424071
스타벅스|서울특별시|강남구|127.027896853364|37.5240469060232
스타벅스|서울특별시|강동구|127.125197579521|37.538963301202
스타벅스강변역점|서울특별시|광진구|127.092578566559|37.5358608133798
스타벅스종로평창|서울특별시|종로구|126.966763285432|37.60579292442
스타벅스서초파라곤점|서울특별시|서초구|127.027403494967|37.494938817542
스타벅스올림픽공원남문점|서울특별시|송파구|127.122996982138|37.5133299197545
스타벅스신압구정점|서울특별시|강남구|127.036420025086|37.5281084112342
스타벅스명동중앙로|서울특별시|중구|126.985737720211|37.5637618569889
스타벅스|서울특별시|용산구|126.972909348137|37.5516670854519
스타벅스|서울특별시|중구|126.974644933829|37.5629361919446
스타벅스|서울특별시|서초구|127.036850060857|37.4823203167867
스타벅스광화문역점|서울특별시|종로구|126.978892919429|37.5709832679583
스타벅스|서울특별시|서대문구|126.936695631183|37.5587170195711
스타벅스|서울특별시|서초구|127.025481611828|37.5001130565393
스타벅스|서울특별시|영등포구|126.927827696628|37.5188107711319
스타벅스|서울특별시|양천구|126.874681763736|37.5271465422093
스타벅스서소문배재|서울특별시|중구|126.972166856166|37.562878601942
스타벅스|서울특별시|성동구|127.053479045353|37.5399239940305
스타벅스|서울특별시|서초구|126.997630905934|37.4819850802876
스타벅스세종로점|서울특별시|종로구|126.986427620709|37.569651586387
스타벅스|서울특별시|종로구|126.978966379844|37.5738942645562
스타벅스커피가산그레이트|서울특별시|금천구|126.887266473346|37.4796276001816
스타벅스여의도점|서울특별시|영등포구|126.924482950628|37.5240694890111
스타벅스|서울특별시|강동구|127.124132813668|37.5380903953149
스타벅스경복궁역|서울특별시|종로구|126.972615705273|37.5771730114202
스타벅스|서울특별시|중구|126.985112279325|37.5664776293738
스타벅스을지로센타|서울특별시|중구|126.984890874694|37.5669442676094
스타벅스차병원사거리|서울특별시|강남구|127.035354656802|37.5080422802738
스타벅스|서울특별시|송파구|127.094467266876|37.5106637669365
스타벅스예술의전당점|서울특별시|서초구|127.013483063726|37.4811273444246
스타벅스|서울특별시|서대문구|126.964616455685|37.5637406982349
스타벅스중랑역점|서울특별시|중랑구|127.074728919101|37.5930740403772
스타벅스상봉역점|서울특별시|중랑구|127.086458400452|37.596931775537
스타벅스학여울점|서울특별시|강남구|127.068507100293|37.4979912661689
스타벅스|서울특별시|광진구|127.072944230258|37.5369968145663
스타벅스사당로데오점|서울특별시|서초구|126.982147054224|37.4773384162976
스타벅스|서울특별시|광진구|127.08401043594|37.5370020758048
스타벅스구파발역점|서울특별시|은평구|126.918523186011|37.6342747302578
스타벅스숙대입구역점|서울특별시|용산구|126.971925105405|37.5442249085445
스타벅스신천역점|서울특별시|송파구|127.081200820667|37.5114533637489
스타벅스|서울특별시|은평구|126.92664807468|37.6010828997358
스타벅스|서울특별시|관악구|126.925522181434|37.491037581936
스타벅스커피신도림디큐브시티2F|서울특별시|구로구|126.888484621418|37.5080580382841
스타벅스|서울특별시|강남구|127.030536634875|37.4948924865489
스타벅스가든파이브|서울특별시|송파구|127.119370608348|37.4782606521025
스타벅스차병원사거리점|서울특별시|강남구|127.035354656802|37.5080422802738
스타벅스|서울특별시|강남구|127.040652567424|37.5023907598919
스타벅스커피가산브이타워|서울특별시|금천구|126.88368419181|37.4772240529873
스타벅스동교삼거리점|서울특별시|서대문구|126.927345295972|37.5588126454804
스타벅스|서울특별시|성북구|127.034276237521|37.6013098726705
스타벅스뱅뱅사거리점|서울특별시|강남구|127.032473020123|37.4885559134485
스타벅스|서울특별시|송파구|127.118768373869|37.4948807737535
스타벅스|서울특별시|중구|126.993907621239|37.5614259780878
스타벅스|서울특별시|강남구|127.039222819099|37.5018745487421
스타벅스|서울특별시|성북구|127.028725560472|37.6083915431599
스타벅스|서울특별시|강남구|127.025555471117|37.5031321984073
스타벅스경복아파트점|서울특별시|강남구|127.040352822046|37.5090200893742
스타벅스|서울특별시|마포구|126.890965756325|37.5811104968407
스타벅스석촌서호점|서울특별시|송파구|127.096611664662|37.5063641179998
스타벅스동교점|서울특별시|마포구|126.91999426097|37.5568354275046
스타벅스|서울특별시|서초구|127.0169304208|37.484670199789
STARBUCKSCOFFEE|서울특별시|서초구|127.00239321346|37.5039300142165
스타벅스월계이마트점|서울특별시|노원구|127.061966366957|37.6265010290164
스타벅스투|서울특별시|강동구|127.127021430163|37.5387875765447
스타벅스|서울특별시|은평구|126.920491206786|37.6008195056276
스타벅스상일동점|서울특별시|강동구|127.174086955006|37.5507137314169
스타벅스광운대점|서울특별시|노원구|127.060705412335|37.6231751762071
스타벅스|서울특별시|서초구|127.013361956833|37.4963541721937
스타벅스|서울특별시|구로구|126.898837323937|37.4831780131692
스타벅스합정메세나몰점|서울특별시|마포구|126.913937441506|37.5514907709978
스타벅스대치점|서울특별시|강남구|127.062221296007|37.4996265116081
스타벅스|서울특별시|영등포구|126.926163737378|37.5204625862643
스타벅스|서울특별시|중구|126.983715734748|37.5651230629393
스타벅스|서울특별시|종로구|126.966763285432|37.60579292442
스타벅스홍대갤러리점|서울특별시|마포구|126.924866123909|37.5533297985066
스타벅스홍대삼거리점|서울특별시|마포구|126.923258698504|37.5502065639045
스타벅스석촌호수점|서울특별시|송파구|127.105216364301|37.5094301379565
스타벅스구산역점|서울특별시|은평구|126.917693255353|37.6118134887378
스타벅스|서울특별시|광진구|127.070714543377|37.5406916237944
스타벅스|서울특별시|노원구|127.088969020253|37.6287759891336
스타벅스광화문점|서울특별시|종로구|126.976285499202|37.5712580290613
스타벅스목동5단지점|서울특별시|양천구|126.882197957914|37.5367328984384
스타벅스|서울특별시|강남구|127.054163435442|37.4892992237675
스타벅스|서울특별시|서초구|127.013448018261|37.5095823555688
스타벅스신촌점|서울특별시|서대문구|126.937100955948|37.5564770804222
스타벅스|서울특별시|강남구|127.029679239432|37.4964803158248
스타벅스|서울특별시|중구|126.97202179687|37.5602553075084
스타벅스|서울특별시|종로구|126.984173416485|37.5689293983818
스타벅스|서울특별시|구로구|126.891526719038|37.4859028941571
스타벅스|서울특별시|영등포구|126.90187402177|37.5344666842402
스타벅스상암DMC센트럴몰점|서울특별시|마포구|126.890828379752|37.5773969503192
스타벅스삼청동점|서울특별시|종로구|126.981764800071|37.5853706511239
스타벅스숭실대점|서울특별시|동작구|126.954839940859|37.4954003760894
스타벅스|서울특별시|종로구|127.002321047314|37.5815275489605
스타벅스|서울특별시|강남구|127.023368467937|37.5173417649322
스타벅스|서울특별시|영등포구|126.927877610239|37.5208565955424
스타벅스청량리역점|서울특별시|동대문구|127.044812040364|37.5797615830621
스타벅스역삼역점|서울특별시|강남구|127.035177610748|37.5007062485243
스타벅스|서울특별시|영등포구|126.929700867318|37.5223057934039
스타벅스|서울특별시|강남구|127.059426824816|37.5096240415368
스타벅스|서울특별시|용산구|126.991786773232|37.5289702437631
스타벅스|서울특별시|광진구|127.106087855114|37.5473081154277
스타벅스|서울특별시|강동구|127.14002383238|37.5387117808982
스타벅스|서울특별시|강남구|127.038880731616|37.4959157868406
스타벅스|서울특별시|서초구|127.025903621913|37.4980981742341
스타벅스|서울특별시|강남구|127.065230995138|37.5085888497427
스타벅스|서울특별시|성북구|127.026341469346|37.5870983380348
스타벅스|서울특별시|중구|126.985154617678|37.5625224178487
스타벅스숙대점|서울특별시|용산구|126.967303679485|37.5445449985876
스타벅스서소문배재점|서울특별시|중구|126.972166856166|37.562878601942
스타벅스|서울특별시|관악구|126.925364223124|37.4918020365113
스타벅스|서울특별시|서초구|127.00239321346|37.5039300142165
스타벅스|서울특별시|영등포구|126.917696594815|37.5263141620611
스타벅스|서울특별시|중구|126.983872420311|37.5610877418444
스타벅스|서울특별시|종로구|126.988011270682|37.5697372559916
스타벅스|서울특별시|강남구|127.048406096675|37.4992276933378
스타벅스|서울특별시|광진구|127.102911969818|37.544130344049
스타벅스월드컵경기장점|서울특별시|마포구|126.897257447574|37.5682756452677
스타벅스|서울특별시|금천구|126.887266473346|37.4796276001816
스타벅스|서울특별시|강남구|127.037733772702|37.5015740906142
스타벅스|서울특별시|중구|126.983227937665|37.5668668840396
스타벅스명동역점|서울특별시|중구|126.983083260827|37.5608556864363
스타벅스|서울특별시|광진구|127.07204319615|37.5412246823097
스타벅스|서울특별시|마포구|126.923599454067|37.5572017356505
스타벅스압구정로데오역점|서울특별시|강남구|127.040513119755|37.5265378643378
스타벅스|서울특별시|강남구|127.055580896323|37.5069442507099
스타벅스|서울특별시|강남구|127.057395337984|37.4921723983972
스타벅스|서울특별시|강남구|127.031801329315|37.4906588834388
스타벅스황학캐슬점|서울특별시|중구|127.021448203321|37.5708030625306
스타벅스고대프라자점|서울특별시|성북구|127.030957744251|37.5864875767796
스타벅스|서울특별시|영등포구|126.924863083917|37.5251722235016
스타벅스상암디지털큐브점상암디지털큐브점|서울특별시|마포구|126.889225742053|37.5763006405148
스타벅스|서울특별시|종로구|126.98563245418|37.5773666774701
스타벅스|서울특별시|강남구|127.043762069759|37.5033350490038
스타벅스길동사거리점|서울특별시|강동구|127.138395512206|37.5346811988164
스타벅스|서울특별시|강남구|127.034716758462|37.5268330299984
스타벅스|서울특별시|구로구|126.89020763235|37.5070380397769
스타벅스|서울특별시|서초구|127.042575597088|37.4819884081853
스타벅스|서울특별시|서초구|127.007423858098|37.5092345394587
스타벅스|서울특별시|중구|126.972980242325|37.5613448991997
스타벅스잠실점|서울특별시|송파구|127.103446561974|37.5174361339672
스타벅스|서울특별시|중랑구|127.087960567334|37.5796252940301
스타벅스|서울특별시|중구|126.978972751429|37.5676230751955
스타벅스|서울특별시|도봉구|127.034868675382|37.6483488366145
스타벅스|서울특별시|마포구|126.910706356566|37.5557679688127
스타벅스|서울특별시|종로구|126.982423077525|37.5711128646326
스타벅스|서울특별시|종로구|126.972615705273|37.5771730114202
스타벅스|서울특별시|강남구|127.089578831632|37.4903343408695
스타벅스코엑스사거리점|서울특별시|강남구|127.060193379989|37.5152437173541
스타벅스|서울특별시|강남구|127.056219039363|37.5083640085869
스타벅스오목교역점|서울특별시|양천구|126.876766269365|37.5239406644723
스타벅스|서울특별시|영등포구|126.909582972668|37.518670766386
스타벅스한성대입구역점|서울특별시|성북구|127.004904251791|37.5890460115547
스타벅스송파사거리점|서울특별시|송파구|127.110334770409|37.502269334236
스타벅스|서울특별시|마포구|126.91690425281|37.5513738575528
스타벅스가산디지털단지점|서울특별시|금천구|126.882626013373|37.4799532337125
스타벅스|서울특별시|구로구|126.844849844365|37.4962051540044
스타벅스|서울특별시|중구|126.973244053454|37.5586170363758
스타벅스금천독산점|서울특별시|금천구|126.895609328207|37.4689563671665
스타벅스|서울특별시|중구|126.976779068076|37.5624861660097
스타벅스노원케이티점|서울특별시|노원구|127.063825860056|37.6543668305308
스타벅스|서울특별시|용산구|126.989422726707|37.5339598617709
스타벅스연신내역점|서울특별시|은평구|126.920109807595|37.6178004460527
스타벅스|서울특별시|중구|126.985233766251|37.5616941389797
스타벅스강남에비뉴점|서울특별시|서초구|127.023886925474|37.502721958552
스타벅스|서울특별시|종로구|126.981226721716|37.57500405238
스타벅스|서울특별시|영등포구|126.903914224263|37.5172126661057
스타벅스|서울특별시|강남구|127.059139102428|37.5118203253706
스타벅스종로수송점|서울특별시|종로구|126.980683542366|37.5716655130709
스타벅스방배카페입구점|서울특별시|서초구|126.985676893834|37.4972370082012
스타벅스마포트라팰점|서울특별시|마포구|126.955506568425|37.5522442617746
스타벅스|서울특별시|강남구|127.063192969498|37.5105640373674
스타벅스|서울특별시|양천구|126.832196508633|37.5295182620174
스타벅스명동길점|서울특별시|중구|126.9858514681|37.5620508533364
스타벅스|서울특별시|강남구|127.0511760602|37.5037642661984
스타벅스|서울특별시|양천구|126.870595896767|37.5280085767202
스타벅스|서울특별시|중구|126.980757256014|37.5637640159767
스타벅스|서울특별시|강남구|127.027517730607|37.4992107601886
스타벅스|서울특별시|종로구|127.00223302563|37.5821845648109
스타벅스|서울특별시|강남구|127.053715109294|37.497945786956
스타벅스|서울특별시|영등포구|126.931778543643|37.5201981385118
스타벅스|서울특별시|서대문구|126.945924012362|37.5584393559433
스타벅스미아사거리역점|서울특별시|강북구|127.030685494292|37.6118406150505
스타벅스|서울특별시|마포구|126.923207056972|37.5475029730671
스타벅스엔터식스한양대점|서울특별시|성동구|127.040008574127|37.557070331727
스타벅스|서울특별시|마포구|126.923245387766|37.5519184178298
스타벅스|서울특별시|광진구|127.082546387004|37.5373601422673
스타벅스|서울특별시|강남구|127.028627805482|37.5191511988017
스타벅스|서울특별시|중랑구|127.092505492762|37.597870460692
스타벅스역삼럭키점|서울특별시|강남구|127.039391664754|37.4922256105997
스타벅스|서울특별시|영등포구|126.894590815571|37.537300079323
스타벅스|서울특별시|중구|126.97785493719|37.5674151730747
스타벅스신설동역점|서울특별시|동대문구|127.025503231678|37.5767024003417
스타벅스화곡동점|서울특별시|강서구|126.837568986433|37.5405548865621
스타벅스|서울특별시|송파구|127.126233039197|37.4918996397466
스타벅스|서울특별시|영등포구|126.896859894016|37.5338162535295
스타벅스둔촌동점|서울특별시|강동구|127.133928149649|37.5227635710527
스타벅스|서울특별시|강남구|127.051146995902|37.5176763205093
스타벅스소공로북창점|서울특별시|중구|126.97892425905|37.5637121351238
스타벅스|서울특별시|양천구|126.876254146751|37.5241430317764
스타벅스|서울특별시|용산구|126.98785574876|37.5511113627592
스타벅스|서울특별시|영등포구|126.923429755471|37.523357078957
스타벅스서교동사거리점|서울특별시|마포구|126.918561136612|37.5534073725796
스타벅스|서울특별시|서초구|126.99050928001|37.4919441682448
스타벅스종암점|서울특별시|성북구|127.033983452137|37.6011813308853
스타벅스포스코사거리점|서울특별시|강남구|127.057428066223|37.5075627123392
스타벅스|서울특별시|중구|126.982828101442|37.5646378662118
스타벅스동묘앞역점동묘앞역점|서울특별시|종로구|127.016068581604|37.5727136114594
스타벅스합정점|서울특별시|마포구|126.912045905558|37.5500407049077
스타벅스성신여대정문|서울특별시|성북구|127.018842126834|37.5908296207397
스타벅스한남동점|서울특별시|용산구|127.010920838672|37.5347996427069
스타벅스낙성대DT점|서울특별시|관악구|126.965000105251|37.4761982963166
스타벅스영등포신길DT점|서울특별시|영등포구|126.910059618499|37.5045648097649
스타벅스|서울특별시|중구|126.985737720211|37.5637618569889
스타벅스대치사거리점|서울특별시|강남구|127.058815537065|37.5033568327036
스타벅스중구저동점|서울특별시|중구|126.99033643077|37.5643689326381
스타벅스|서울특별시|중구|126.984532402493|37.5641659751905
스타벅스신촌오거리점|서울특별시|마포구|126.934663601496|37.5551666257155
스타벅스충정타워점|서울특별시|서대문구|126.964069882556|37.5598884579046
스타벅스|서울특별시|서초구|127.011922479411|37.5086144884618
스타벅스커피마포염리|서울특별시|마포구|126.947462780197|37.5439913688051
스타벅스|서울특별시|양천구|126.868376108501|37.5259149373251
스타벅스화곡DT점|서울특별시|강서구|126.863112302322|37.5350639785405
스타벅스|서울특별시|영등포구|126.916882222676|37.5278654998234
스타벅스|서울특별시|강북구|127.021108114965|37.6183841817231
스타벅스송파방이DT점|서울특별시|송파구|127.120508852575|37.5065444620512
스타벅스청계산입구역점|서울특별시|서초구|127.056252426389|37.4472723955747
스타벅스강동역점|서울특별시|강동구|127.133078371911|37.5365615358794
스타벅스대치은마사거리점|서울특별시|강남구|127.060159533829|37.4989974073525
스타벅스|서울특별시|중구|126.973615890497|37.5570884974281
스타벅스|서울특별시|구로구|126.888484621418|37.5080580382841
스타벅스마포이마트점|서울특별시|마포구|126.953346488998|37.5424217910583
스타벅스|서울특별시|강동구|127.125132534383|37.5387195343382
스타벅스숭실대입구역점|서울특별시|동작구|126.952704694419|37.4968681980081
스타벅스약수역점|서울특별시|중구|127.01071622934|37.5554228939156
스타벅스회현역점|서울특별시|중구|126.980582926744|37.5591131321314
스타벅스명동입구점|서울특별시|중구|126.982258687479|37.5632273331076
스타벅스|서울특별시|중구|126.982911122996|37.5601964424547
스타벅스|서울특별시|강남구|127.032255003449|37.5115850987019
스타벅스염창역점|서울특별시|강서구|126.87452635372|37.5472742470423
스타벅스|서울특별시|영등포구|126.929275063441|37.5204367716676
스타벅스압구정점|서울특별시|강남구|127.029541735527|37.5263220722528
스타벅스가산디지털단지역점|서울특별시|금천구|126.883859005074|37.4814335948223
스타벅스|서울특별시|중구|127.016440661325|37.565940863069
스타벅스강남우성점|서울특별시|강남구|127.030693855019|37.4923527985882
스타벅스양천향교역점|서울특별시|강서구|126.840442028048|37.5669203191806
스타벅스|서울특별시|동작구|126.958128851814|37.5069358330654
스타벅스|서울특별시|영등포구|126.905019084861|37.5267559445456
스타벅스|서울특별시|마포구|126.94155205656|37.5482545237074
스타벅스|서울특별시|서초구|126.986552647513|37.493523177117
스타벅스|서울특별시|중구|127.007191644785|37.5651606310157
스타벅스|서울특별시|서대문구|126.930502161135|37.566797454407
스타벅스|서울특별시|동대문구|127.051102662847|37.568495187971
스타벅스|서울특별시|서초구|127.022582353053|37.507360608756
스타벅스|서울특별시|용산구|126.972238091589|37.5428580456495
스타벅스신세계본점|서울특별시|중구|126.980758504179|37.5603490764434
스타벅스양천향교역|서울특별시|강서구|126.84055856385|37.5674350512757
스타벅스|서울특별시|강서구|126.863169824979|37.535001459722
스타벅스|서울특별시|마포구|126.947462780197|37.5439913688051
스타벅스|서울특별시|송파구|127.120565823608|37.5065088438119
스타벅스송파구청점|서울특별시|송파구|127.107405691887|37.5146007564183
스타벅스|서울특별시|영등포구|126.924872251138|37.5292630435403
스타벅스|서울특별시|중구|127.006133081622|37.559637334572
스타벅스|서울특별시|강남구|127.041819329691|37.5252509543256
스타벅스|서울특별시|용산구|126.970392141507|37.5248570913299
